2024-12-02 10:15:46.119333 INFO::Writing function arguments to log file
2024-12-02 10:15:46.122356 DEBUG::Function arguments
2024-12-02 10:15:46.122901 DEBUG::Output folder: PGH_Both_Species
2024-12-02 10:15:46.123207 DEBUG::Min Abundance: 0.000000
2024-12-02 10:15:46.123597 DEBUG::Min Prevalence: 0.100000
2024-12-02 10:15:46.123858 DEBUG::Normalization: TSS
2024-12-02 10:15:46.124119 DEBUG::Transform: LOG
2024-12-02 10:15:46.124399 DEBUG::Analysis method: LM
2024-12-02 10:15:46.124643 DEBUG::Max significance: 0.250000
2024-12-02 10:15:46.124896 DEBUG::Random effects: Mouse_ID
2024-12-02 10:15:46.125358 DEBUG::Fixed effects: Day_Num,Antibiotics
2024-12-02 10:15:46.125636 DEBUG::Correction method: BH
2024-12-02 10:15:46.12584 DEBUG::Standardize: TRUE
2024-12-02 10:15:46.126046 DEBUG::Cores: 1
2024-12-02 10:15:46.126246 INFO::Verifying options selected are valid
2024-12-02 10:15:46.127602 INFO::Determining format of input files
2024-12-02 10:15:46.128458 INFO::Input format is data samples as rows and metadata samples as rows
2024-12-02 10:15:46.13265 DEBUG::The following samples were found to have features but no metadata. They will be removed. HEB24007,HEB24008,HEB24009,HEB24010,HEB24012,HEB24014,HEB24015,HEB24017,HEB24018,HEB24020,HEB24021,HEB24022,HEB24027,HEB24028,HEB24029,HEB24030,HEB24031,HEB24032,HEB24033,HEB24035,HEB24038,HEB24039,HEB24040,HEB24041,HEB24042,HEB24043,HEB24045,HEB24046,HEB24048,HEB24049,HEB24050,HEB24051,HEB24052,HEB24053,HEB24054,HEB24055,HEB24056,HEB24057,HEB24058,HEB24061,HEB24062,HEB24064,HEB24065,HEB24067,HEB24068,HEB24069,HEB24070,HEB24071,HEB24072,HEB24073,HEB24074,HEB24082,HEB24083,HEB24084,HEB24086,HEB24087,HEB24088,HEB24089,HEB24090,HEB24091,HEB24093,HEB24094,HEB24095,HEB24097,HEB24098,HEB24099,HEB24100,HEB24101,HEB24102,HEB24103,HEB24104,HEB24105,HEB24107,HEB24109,HEB24111,HEB24112,HEB24114,HEB24115,HEB24117,HEB24120,HEB24121,HEB24123,HEB24124,HEB24126,HEB24127,HEB24128,HEB24129,HEB24130,HEB24131,HEB24132,HEB24139,HEB24140,HEB24141,HEB24142,HEB24143,HEB24144,HEB24145,HEB24146,HEB24147,HEB24148,HEB24149,HEB24150,HEB24157,HEB24158,HEB24159,HEB24160,HEB24161,HEB24162,HEB24163,HEB24164,HEB24165,HEB24166,HEB24167,HEB24168,HEB24175,HEB24176,HEB24177,HEB24178,HEB24179,HEB24180,HEB24181,HEB24182,HEB24183,HEB24184,HEB24185,HEB24186,HEB24193,HEB24194,HEB24195,HEB24196,HEB24197,HEB24198
2024-12-02 10:15:46.133424 DEBUG::A total of 66 samples were found in both the data and metadata
2024-12-02 10:15:46.133734 DEBUG::Reordering data/metadata to use same sample ordering
2024-12-02 10:15:46.821692 INFO::Fitting model to feature number 20, k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__
2024-12-02 10:15:46.840181 INFO::Fitting model to feature number 21, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__
2024-12-02 10:15:46.856846 INFO::Fitting model to feature number 22, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__
2024-12-02 10:15:46.873246 INFO::Fitting model to feature number 23, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__
2024-12-02 10:15:46.889829 INFO::Fitting model to feature number 24, k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii
2024-12-02 10:15:46.906126 INFO::Fitting model to feature number 25, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__
2024-12-02 10:15:46.922467 INFO::Fitting model to feature number 26, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__
2024-12-02 10:15:46.938637 INFO::Fitting model to feature number 27, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__
2024-12-02 10:15:46.955669 INFO::Fitting model to feature number 28, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii
2024-12-02 10:15:46.972178 INFO::Fitting model to feature number 29, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__
2024-12-02 10:15:46.989354 INFO::Fitting model to feature number 30, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__
2024-12-02 10:15:47.005874 INFO::Fitting model to feature number 31, k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__
2024-12-02 10:15:47.022603 INFO::Fitting model to feature number 32, k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__
2024-12-02 10:15:47.03865 INFO::Fitting model to feature number 33, k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__
2024-12-02 10:15:47.055392 INFO::Fitting model to feature number 34, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__
2024-12-02 10:15:47.081717 INFO::Fitting model to feature number 35, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__
2024-12-02 10:15:47.101945 INFO::Fitting model to feature number 36, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__
2024-12-02 10:15:47.121124 INFO::Fitting model to feature number 37, k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__
2024-12-02 10:15:47.137772 INFO::Fitting model to feature number 38, k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__
2024-12-02 10:15:47.155377 INFO::Fitting model to feature number 39, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__
2024-12-02 10:15:47.171464 INFO::Fitting model to feature number 40, k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__
2024-12-02 10:15:47.188068 INFO::Fitting model to feature number 41, k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__
2024-12-02 10:15:47.204003 INFO::Fitting model to feature number 42, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__
2024-12-02 10:15:47.220235 INFO::Fitting model to feature number 43, k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__
2024-12-02 10:15:47.236151 INFO::Fitting model to feature number 44, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum
2024-12-02 10:15:47.252424 INFO::Fitting model to feature number 45, k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis
2024-12-02 10:15:47.268146 INFO::Fitting model to feature number 46, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__
2024-12-02 10:15:47.284291 INFO::Fitting model to feature number 47, k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__
2024-12-02 10:15:47.300693 INFO::Fitting model to feature number 48, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__
2024-12-02 10:15:47.31696 INFO::Fitting model to feature number 49, k__Bacteria.p__Firmicutes.__.__.__.__.__
2024-12-02 10:15:47.333036 INFO::Fitting model to feature number 50, k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__
2024-12-02 10:15:47.350374 INFO::Fitting model to feature number 51, k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__
2024-12-02 10:15:47.367626 INFO::Fitting model to feature number 52, k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__
2024-12-02 10:15:47.384161 INFO::Fitting model to feature number 53, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__
2024-12-02 10:15:47.416793 INFO::Fitting model to feature number 54, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei
2024-12-02 10:15:47.433979 INFO::Fitting model to feature number 55, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__
2024-12-02 10:15:47.450774 INFO::Fitting model to feature number 56, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__
2024-12-02 10:15:47.467407 INFO::Fitting model to feature number 57, k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides
2024-12-02 10:15:47.484101 INFO::Fitting model to feature number 58, Unassigned.__.__.__.__.__.__
2024-12-02 10:15:47.50117 INFO::Fitting model to feature number 59, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__.s__
2024-12-02 10:15:47.517891 INFO::Fitting model to feature number 60, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__
2024-12-02 10:15:47.546841 INFO::Fitting model to feature number 61, k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__
2024-12-02 10:15:47.570093 INFO::Fitting model to feature number 62, k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia
2024-12-02 10:15:47.591183 INFO::Fitting model to feature number 63, k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.__
2024-12-02 10:15:47.609118 INFO::Fitting model to feature number 64, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__
2024-12-02 10:15:47.625791 INFO::Fitting model to feature number 65, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__
2024-12-02 10:15:47.642408 INFO::Fitting model to feature number 66, k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__
2024-12-02 10:15:47.65851 INFO::Fitting model to feature number 67, k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__
2024-12-02 10:15:47.674996 INFO::Fitting model to feature number 68, k__Bacteria.p__Bacteroidetes.__.__.__.__.__
2024-12-02 10:15:47.691402 INFO::Fitting model to feature number 69, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__
2024-12-02 10:15:47.70681 INFO::Fitting model to feature number 70, k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__
2024-12-02 10:15:47.722679 INFO::Fitting model to feature number 71, k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__
2024-12-02 10:15:47.738833 INFO::Fitting model to feature number 72, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__
2024-12-02 10:15:47.767474 INFO::Fitting model to feature number 73, k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__
2024-12-02 10:15:47.783742 INFO::Fitting model to feature number 74, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__.__
2024-12-02 10:15:47.800004 INFO::Fitting model to feature number 75, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__
2024-12-02 10:15:47.816301 INFO::Fitting model to feature number 76, k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__
2024-12-02 10:15:47.832552 INFO::Fitting model to feature number 77, k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__
2024-12-02 10:15:47.848754 INFO::Fitting model to feature number 78, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__
2024-12-02 10:15:47.865777 INFO::Fitting model to feature number 79, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__
2024-12-02 10:15:47.882008 INFO::Fitting model to feature number 80, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__
2024-12-02 10:15:47.898222 INFO::Fitting model to feature number 81, k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.__.__
2024-12-02 10:15:47.914014 INFO::Fitting model to feature number 82, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.__.__
2024-12-02 10:15:47.929946 INFO::Fitting model to feature number 83, k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__.__
2024-12-02 10:15:47.94629 INFO::Fitting model to feature number 84, k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__
2024-12-02 10:15:47.962603 INFO::Fitting model to feature number 85, k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__
2024-12-02 10:15:47.979206 INFO::Fitting model to feature number 86, k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__
2024-12-02 10:15:47.99592 INFO::Fitting model to feature number 87, k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus.s__
2024-12-02 10:15:48.01189 INFO::Fitting model to feature number 88, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera.s__
2024-12-02 10:15:48.027834 INFO::Fitting model to feature number 89, k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__
2024-12-02 10:15:48.044355 INFO::Fitting model to feature number 90, k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__.s__
2024-12-02 10:15:48.071043 INFO::Fitting model to feature number 91, k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__.s__
2024-12-02 10:15:48.090552 INFO::Fitting model to feature number 92, k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__
2024-12-02 10:15:48.107016 INFO::Fitting model to feature number 93, k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__
2024-12-02 10:15:48.123158 INFO::Fitting model to feature number 94, k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__.__
2024-12-02 10:15:48.13943 INFO::Fitting model to feature number 95, k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__.s__
2024-12-02 10:15:48.155511 INFO::Fitting model to feature number 96, k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__.s__
2024-12-02 10:15:48.171501 INFO::Fitting model to feature number 97, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__thermopalmarium
2024-12-02 10:15:48.187078 INFO::Fitting model to feature number 98, k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Escherichia.s__coli
2024-12-02 10:15:48.203381 INFO::Fitting model to feature number 99, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Desulfosporosinus.s__meridiei
2024-12-02 10:15:48.219186 INFO::Fitting model to feature number 100, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__butyricum
2024-12-02 10:15:48.235299 INFO::Fitting model to feature number 101, k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.__.__.__
2024-12-02 10:15:48.251316 INFO::Fitting model to feature number 102, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas.s__
2024-12-02 10:15:48.268072 INFO::Fitting model to feature number 103, k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..g__Sporanaerobacter.s__
2024-12-02 10:15:48.285416 INFO::Fitting model to feature number 104, k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__
2024-12-02 10:15:48.303044 INFO::Fitting model to feature number 105, k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__.s__
2024-12-02 10:15:48.31968 INFO::Fitting model to feature number 106, k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus.s__schlegelii
