feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__	Hormone	PL	-1.83146915036906	0.940107438092966	54	54	0.070359641434496	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	Hormone	PGH	0.145759172411407	0.0923758586068325	54	54	0.135442445834868	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	Hormone	PGH	-0.256050756286547	0.234809058218647	54	54	0.280842419959959	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	Hormone	PL	-0.266206168693343	0.234809058218646	54	54	0.262431217436847	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	Hormone	PGH	0.0724174202952715	0.108746151974698	54	54	0.508578344109268	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__.s__	Hormone	PGH	0.075198233742968	0.100903340459311	54	54	0.467636933426069	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala.s__biternata	Hormone	PGH	0.10017299653371	0.126168778374293	54	54	0.439599122656521	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala.s__biternata	Hormone	PL	0.0902282991258039	0.126168778374293	54	54	0.485505660646674	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__	Hormone	PGH	0.0670345426767249	0.0854732580806195	54	54	0.445088228725574	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__	Hormone	PL	0.082608857396178	0.0854732580806195	54	54	0.34912554614151	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	Hormone	PGH	0.0920117018701157	0.0988219387787686	54	54	0.356374083980732	0.897057391304251
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	Hormone	PGH	0.231978015073349	0.331792385853889	54	54	0.495147673976955	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	Hormone	PGH	0.190831600307411	0.338013829467396	54	54	0.574943529232095	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__	Hormone	PGH	-0.370655448670513	0.476378635223413	54	54	0.44862796003969	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii	Hormone	PL	0.0923461522549489	0.0891782779223859	54	54	0.316831475739764	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	Hormone	PL	0.348184254901215	0.30484234569932	54	54	0.271284886788148	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	Hormone	PGH	2.43561586992511	1.04636309198091	54	54	0.0343331522454641	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	Hormone	PL	0.616328134647966	1.04636309198091	54	54	0.564614262654785	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	Hormone	PGH	0.13398805358189	0.229486482843567	54	54	0.56199254455754	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	Hormone	PL	0.324828162737975	0.229486482843567	54	54	0.163259365327543	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	Hormone	PGH	-0.165900542660508	0.175394523154221	54	24	0.35920332664355	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	Hormone	PL	-0.317871278350734	0.175394523154221	54	24	0.0899990970452879	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__	Hormone	PGH	-0.149137289078952	0.106627076119532	54	54	0.168206368394616	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__	Hormone	PL	0.0946025441636178	0.106627076119532	54	54	0.379290289871936	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__	Hormone	PL	0.498293036630495	0.41293012261861	54	54	0.233331757345285	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__	Hormone	PGH	-0.0663770410910666	0.10750420877736	54	54	0.539693906060442	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__	Hormone	PL	0.0604011555631921	0.10750420877736	54	54	0.576679751552733	0.897057391304251
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__	Hormone	PGH	-0.995230407131099	1.73116718716071	54	54	0.573888137627324	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	Hormone	PGH	-0.413215272919929	0.473867713857234	54	48	0.396948764669935	0.897057391304251
k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	Hormone	PGH	0.472361778733612	0.360335861288057	54	54	0.209609346355976	0.897057391304251
k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	Hormone	PL	0.263326308204979	0.360335861288057	54	54	0.476174107157186	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	Hormone	PGH	0.65202407848216	0.294222006566891	54	54	0.0425662987240001	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	Hormone	PL	0.627223644542253	0.294222006566891	54	54	0.0499665129189802	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	Hormone	PGH	0.210334378413439	0.240430682587259	54	51	0.38593796922683	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum	Hormone	PGH	-0.0997540663476839	0.119289607972773	54	54	0.40692415087631	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum	Hormone	PL	-0.12680544325376	0.119289607972773	54	54	0.292787299451224	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis	Hormone	PGH	-0.30792753970355	0.183489117064874	54	53	0.0996799910375656	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	Hormone	PGH	-0.241085406147046	0.247618586832288	54	49	0.345687338437653	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	Hormone	PL	-0.230219524632789	0.247618586832288	54	49	0.367230076196379	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__	Hormone	PGH	0.207270510127722	0.13220383822825	54	54	0.123109821996036	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__	Hormone	PGH	-0.114714678605636	0.16866164348756	54	54	0.506774074236796	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__	Hormone	PL	-0.16772008517241	0.16866164348756	54	54	0.335791479926238	0.897057391304251
k__Bacteria.p__Firmicutes.__.__.__.__.__	Hormone	PGH	0.112560782537528	0.177481079530528	54	54	0.528891807494742	0.897057391304251
k__Bacteria.p__Firmicutes.__.__.__.__.__	Hormone	PL	0.110548286268335	0.177481079530528	54	54	0.53625589071589	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__	Hormone	PGH	-0.142105277956752	0.245773650772613	54	52	0.571711194944366	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__	Hormone	PL	-0.182850723261274	0.245773650772613	54	52	0.468383564108183	0.897057391304251
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__	Hormone	PL	-0.177859217679351	0.204927447006698	54	52	0.399114950416283	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__	Hormone	PGH	-0.458039516001516	0.356354977458793	54	46	0.218163001615929	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__	Hormone	PGH	-0.341420219989919	0.412144294594505	54	39	0.420430538144599	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	Hormone	PL	-0.436149098624606	0.255979579914227	54	44	0.109031284789757	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__	Hormone	PGH	-0.226399101872276	0.200133937345283	54	51	0.263461262523711	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__	Hormone	PL	-0.383240756094422	0.200133937345283	54	51	0.0613496217306212	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	Hormone	PGH	0.31150980635888	0.321645080016764	54	42	0.337556355896405	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	Hormone	PL	0.30097961820816	0.321645080016763	54	42	0.353990597478612	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides	Hormone	PGH	0.226145698791675	0.224357925507734	54	20	0.318421391578297	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides	Hormone	PL	0.15156840266101	0.224357925507734	54	20	0.502492654011004	0.897057391304251
Unassigned.__.__.__.__.__.__	Hormone	PGH	0.312865729555314	0.366210636635542	54	28	0.397078352858651	0.897057391304251
Unassigned.__.__.__.__.__.__	Hormone	PL	0.435737654552391	0.366210636635542	54	28	0.239836629941375	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__.s__	Hormone	PL	-0.721497185592316	0.277692988062226	54	16	0.0201875426564106	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	Hormone	PGH	0.64826435846415	0.438894170406332	54	22	0.160351061860345	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	Hormone	PL	0.746377071713415	0.438894170406332	54	22	0.109654043898766	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	Hormone	PGH	0.56175237848157	0.678444957573993	54	25	0.41168527525452	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	Hormone	PGH	-0.845050636427213	0.368233003072713	54	24	0.0260622439009723	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	Hormone	PL	-0.2569922114468	0.368233003072713	54	24	0.488534414609246	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	Hormone	PGH	-0.261804552335402	0.258248074556895	54	54	0.326765987045933	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	Hormone	PL	-0.157030069429717	0.258248074556895	54	54	0.55224458679996	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__	Hormone	PL	0.253498408575885	0.293657734466575	54	54	0.401595432957085	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	Hormone	PGH	-0.257284328444563	0.335187688878455	54	20	0.446418203293223	0.897057391304251
k__Bacteria.p__Bacteroidetes.__.__.__.__.__	Hormone	PGH	-0.769210762839833	0.425212542762668	54	36	0.0905347402048344	0.897057391304251
k__Bacteria.p__Bacteroidetes.__.__.__.__.__	Hormone	PL	-0.67395581491706	0.425212542762668	54	36	0.133821739111484	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__	Hormone	PGH	-0.567386262623199	0.745077522433635	54	52	0.458156938534173	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__	Hormone	PL	-0.689946843630735	0.745077522433635	54	52	0.369102029072817	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__	Hormone	PGH	0.415277399964616	0.366018730575665	54	19	0.274357862402459	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__	Hormone	PL	0.285683627070943	0.366018730575665	54	19	0.447229924224753	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__	Hormone	PGH	-0.521386205904617	0.420087262691716	54	39	0.233615010306218	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__	Hormone	PL	0.409768998530246	0.420087262691716	54	39	0.344812772363422	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__	Hormone	PGH	-0.344341523491231	0.529830485771994	54	44	0.525579961158588	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	Hormone	PGH	0.243453954011768	0.420153496627838	54	36	0.570892649236221	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	Hormone	PL	0.339351124203379	0.420153496627838	54	36	0.431895220954579	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__.__	Hormone	PL	-0.236233446185354	0.250603160524532	54	7	0.350299297013828	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__	Hormone	PL	0.339394617952201	0.329544022426066	54	22	0.308117886132973	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__	Hormone	PL	0.222849694922341	0.267002279758872	54	54	0.417017947041737	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	Hormone	PGH	0.487042839602964	0.366006681208178	54	20	0.189208953240845	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__	Hormone	PL	0.452658884602851	0.369988885342092	54	29	0.227014875872984	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	Hormone	PGH	-0.270014243237282	0.282447595317164	54	12	0.354236858952552	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	Hormone	PL	-0.212064061278141	0.282447595317164	54	12	0.464384219994284	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	Hormone	PGH	0.404557289154939	0.288497730811935	54	16	0.167132673229486	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	Hormone	PL	0.608235320710802	0.288497730811935	54	16	0.0401436091015523	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__.__	Hormone	PGH	-0.168348087016717	0.198288245757621	54	8	0.400006344665979	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.__.__.__.__	Hormone	PL	0.187448178719608	0.198288245757621	54	8	0.34912795371465	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	Hormone	PGH	-0.243397629573746	0.224871722596058	54	11	0.284379699284956	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	Hormone	PL	0.17011566520276	0.296710014918468	54	19	0.57491031033777	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	Hormone	PGH	0.48288064000958	0.43718043880999	54	11	0.274755996577644	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	Hormone	PL	0.535473183891297	0.43718043880999	54	11	0.226493691171416	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus.s__	Hormone	PGH	-0.208451563865931	0.163124069081106	54	6	0.22072291085623	0.897057391304251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus.s__	Hormone	PL	-0.182163260465746	0.163124069081106	54	6	0.281689937684115	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__	Hormone	PGH	-0.418679720402622	0.467630764539669	54	13	0.384757852258463	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__	Hormone	PGH	0.196168719845458	0.276708918735562	54	9	0.489237657392595	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__	Hormone	PL	0.227671505936153	0.276708918735562	54	9	0.423519229340247	0.897057391304251
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	Hormone	PGH	0.098473144344037	0.163348135321894	54	7	0.555619190242338	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__thermopalmarium	Hormone	PGH	0.3102271145939	0.296064760231811	54	9	0.299855652394415	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__thermopalmarium	Hormone	PL	-0.364858500579937	0.296064760231811	54	9	0.223695104537114	0.897057391304251
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas.s__	Hormone	PGH	-0.22661179632364	0.285874280780687	54	8	0.440312429706496	0.897057391304251
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__	Hormone	PGH	0.304837632119047	0.307418773138131	54	9	0.337118120085938	0.897057391304251
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__	Hormone	PGH	-0.106245776149581	0.189298871155338	54	54	0.582908928796367	0.899062924075752
k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter.s__	Hormone	PL	0.31491765810092	0.574517975986494	54	54	0.591658927446874	0.90357748785237
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	Hormone	PL	-0.175315948420084	0.328315418281941	54	54	0.595765376605958	0.90357748785237
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__.s__	Hormone	PL	-0.0387666004339613	0.088517987832164	54	54	0.663345913088826	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__	Hormone	PL	0.0126314515199613	0.0817697553517598	54	54	0.877869085938886	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	Hormone	PL	-0.022087517477137	0.133719814135467	54	54	0.869483781653835	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__	Hormone	PL	-0.0453538268063471	0.0928601336704919	54	54	0.632322362905621	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	Hormone	PL	0.0419682632757265	0.0923758586068325	54	54	0.656102951212983	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	Hormone	PL	0.0244668167242708	0.108746151974698	54	54	0.822922581573389	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	Hormone	PGH	-0.130074335212411	0.328315418281941	54	54	0.693687024519609	0.946939415980332
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__.s__	Hormone	PL	0.0417585375189512	0.100903340459311	54	54	0.68484224150252	0.946939415980332
k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	Hormone	PGH	0.011271939078125	0.0782055347825726	54	54	0.885964090040403	0.946939415980332
k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	Hormone	PL	-0.0129517569077002	0.0782055347825726	54	54	0.869117248880887	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	Hormone	PL	0.0423164705982846	0.0988219387787687	54	54	0.670375163913062	0.946939415980332
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	Hormone	PL	0.0453438033408645	0.331792385853889	54	54	0.893114415936001	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	Hormone	PL	0.0747295741369207	0.338013829467396	54	54	0.825945447229074	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	Hormone	PGH	-0.0927068292496042	0.341653971501197	54	54	0.789822818648798	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	Hormone	PL	-0.0810428130789706	0.341653971501197	54	54	0.81570520021996	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__	Hormone	PL	-0.161653253164147	0.476378635223413	54	54	0.73905963000554	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	Hormone	PGH	0.0567908507494574	0.30484234569932	54	54	0.854708850226093	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	Hormone	PGH	0.178973673727475	0.586944672341841	54	54	0.76461389917761	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	Hormone	PL	0.262520620242361	0.586944672341841	54	54	0.661073637766343	0.946939415980332
