SampleID,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae],k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae,k__Bacteria;__;__;__;__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;__,k__Bacteria;p__Firmicutes;c__Clostridia;__;__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__,k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__,k__Bacteria;p__Firmicutes;__;__;__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae,k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae,Unassigned;__;__;__;__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae],k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae,k__Bacteria;p__Bacteroidetes;__;__;__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;__;__,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae,k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae,k__Bacteria;p__Firmicutes;c__Bacilli;__;__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae],k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae],k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__,k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Anaerobrancaceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae,k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MKC10;f__,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae],k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae,k__Bacteria;p__Actinobacteria;c__Thermoleophilia;__;__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae,k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae,k__Bacteria;p__Verrucomicrobia;__;__;__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae,k__Bacteria;p__Actinobacteria;__;__;__
HEB24021,197204,65260,2361,750,1031,99999,1186,387,24981,10338,419,64124,240,86,49,317,917,17452,16163,135,70,163,6582,44,23,26,1165,30,25,13,23,15,11,0,0,10,0,0,0,5,0,5,132,334,0,0,0,8,12,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24022,2924,384746,3288,6413,1047,20605,521,7144,1283,15297,664,206504,265,540,1205,336,721,30783,21752,93,26,86,2181,46,20,60,329,36,34,20,16,9,9,5,7,10,13,15,0,9,189,0,37,69,7,0,7,5,17,317,0,8,0,2,0,0,5,0,4,0,0,0,0,2,3,19,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HEB24023,19483,75528,3476,1076,1125,18174,689,619,2961,33655,606,255962,357,113,75,392,1885,62160,52249,116,75,205,1407,58,33,33,421,45,31,15,32,14,18,9,8,9,10,7,6,0,8,0,231,178,5,0,0,0,13,39,0,0,0,2,0,0,3,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24024,3154,263494,4833,198220,21618,4487,495,110331,23760,5733,8876,4200,706,68486,22200,246,323,1608,3207,114,108,68,288,26,79,8014,17,196,3725,9,441,8,9,7,254,2466,6821,3173,42,1585,2849,0,8,68,169,0,228,5,82,207,276,2449,912,564,955,283,738,601,914,291,0,362,388,227,592,0,193,669,198,32,22,0,0,121,130,180,0,0,0,0,0,0,47,22,0,0,0,177,0,1124,0,0,0,0,0,0,128,96,0,0,0,0,0
HEB24025,150072,64866,1869,572,859,141588,1209,179,17602,7056,362,21507,177,78,43,258,394,9178,6358,76,35,62,1487,51,12,23,298,34,12,12,13,6,10,3,9,5,0,0,0,7,0,4,39,198,5,5,3,4,13,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24026,2679,514251,3386,7297,1158,38247,540,2971,41550,16753,694,84792,241,2278,7582,333,1201,25637,15309,82,31,96,5100,55,26,51,1029,23,25,22,29,7,9,0,13,11,3,12,0,10,18,5,23,71,0,0,23,0,6,293,0,0,0,0,0,0,0,9,40,0,0,18,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24027,359851,74941,1938,601,743,46125,441,251,48848,6752,305,36712,206,97,45,317,917,7107,6774,168,114,62,3609,41,22,18,806,36,16,17,12,12,10,13,0,5,7,0,0,0,0,0,75,152,4,6,0,9,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24028,260939,6033,2040,677,827,97490,508,193,12794,23337,363,93805,199,97,51,333,355,26519,10653,115,66,92,3366,25,26,13,1294,31,20,12,15,16,11,11,0,4,4,0,5,0,0,3,105,262,0,5,0,4,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24029,167764,172156,2192,688,775,28857,7438,247,41784,9926,415,38993,189,91,50,296,1530,18265,5522,87,57,83,24439,35,25,19,4333,33,12,13,20,7,11,11,0,8,8,0,0,0,0,0,34,524,0,0,0,5,5,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24030,166944,69846,1751,565,715,128680,336,192,18970,5014,291,15445,160,70,48,236,279,4720,6598,87,64,45,2219,36,15,0,241,28,0,12,16,11,7,0,7,0,0,0,0,0,5,5,47,205,0,0,0,7,6,27,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24031,287195,22983,2101,717,1027,248294,480,377,11581,10836,326,25592,213,116,59,336,515,9034,14654,145,71,193,2160,40,23,22,294,29,21,13,17,18,13,9,4,9,0,0,0,0,0,2,69,355,0,9,0,0,15,64,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24032,117784,18981,2520,799,1196,239347,427,392,63858,10234,433,37424,265,122,61,312,7351,13934,11941,114,41,78,11381,35,26,27,1172,44,21,12,20,9,11,0,7,8,7,0,0,0,0,0,65,470,0,5,6,9,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24033,171045,123048,2301,709,1144,4035,708,248,14199,14960,395,86299,240,90,76,320,371,26320,15388,131,53,846,10367,32,22,13,541,38,22,11,21,11,7,9,7,8,0,0,0,0,0,3,181,213,0,6,0,11,10,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24034,382873,29722,2100,719,862,78226,1321,334,13167,12235,338,63483,204,147,125,338,526,16028,19150,157,99,115,16470,38,35,20,1602,28,0,9,15,14,7,7,4,5,0,0,4,6,0,2,221,840,0,0,0,0,19,38,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24035,3047,132551,3321,1337,1223,6900,530,529,8237,26674,656,338635,301,186,136,374,405,36761,14084,91,19,100,1284,58,27,39,92,33,33,10,21,19,14,6,10,10,10,6,10,7,0,6,23,28,0,0,0,6,29,54,2,13,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24036,60414,187722,4674,95098,16043,16687,422,51855,15285,10999,5442,23664,485,107604,47572,287,394,6498,7736,97,38,85,1679,29,31,7661,890,80,3435,11,406,13,8,3,31,2741,3768,1343,35,960,2024,0,32,124,111,0,133,25,109,518,6,1629,1044,130,346,36,798,282,623,440,0,414,95,61,223,285,102,294,98,54,0,35,10,40,0,78,38,0,18,0,0,0,25,0,15,88,38,0,0,0,104,0,0,0,0,0,16,88,0,0,158,0,0
HEB24037,168661,65241,2625,805,913,37971,488,370,44944,17146,474,99694,246,111,43,319,567,23928,31728,125,69,102,3599,48,22,19,218,31,28,11,16,9,13,2,4,7,6,5,0,0,0,5,251,180,5,8,0,12,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24038,196041,156351,2484,648,805,57974,434,357,34648,9287,379,44500,194,92,63,287,450,9614,13255,106,69,79,3098,38,17,28,1586,30,7,12,11,11,10,9,8,0,0,0,0,0,0,4,53,237,0,4,4,7,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24039,208855,173910,2501,3539,1149,63110,396,927,41505,11809,452,57957,241,25648,23757,314,517,13726,18308,103,50,83,3671,51,16,129,1858,77,155,7,23,12,9,15,0,25,29,24,0,0,24,0,102,326,5,4,0,16,0,147,6,17,0,0,0,0,0,0,12,0,0,0,0,10,18,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HEB24040,97055,652401,5403,1801,1806,14790,1194,972,17526,35413,985,223127,487,206,145,652,1212,50533,42776,179,90,176,5148,87,33,56,1060,57,45,33,47,30,18,19,12,17,18,5,0,16,0,0,285,774,0,9,12,6,28,120,4,0,0,0,0,2,0,0,0,0,3,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24041,246211,5879,2075,694,743,3514,489,408,2346,15966,333,137840,219,107,66,368,528,33837,25600,144,97,383,5453,29,26,24,1365,41,17,10,14,13,10,7,6,6,0,0,0,0,0,2,190,439,5,6,7,8,7,59,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24042,278333,20373,2178,785,806,41817,1349,406,2766,20999,426,117099,224,126,73,349,1135,31793,24054,136,82,571,2472,40,25,14,726,24,12,15,22,13,12,7,3,4,0,0,0,12,0,4,75,411,7,6,0,9,0,43,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24043,147002,123428,2312,765,885,87350,487,501,1086,15226,425,80028,246,87,72,307,1418,18549,21183,107,66,286,2800,44,31,25,592,30,19,14,27,16,10,3,0,0,8,0,0,11,0,5,84,386,0,7,0,0,13,70,2,3,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24044,233964,66606,2570,882,1050,59469,517,368,23521,18826,464,98072,259,103,93,418,526,26154,27952,160,62,108,3295,44,33,26,260,48,28,20,19,12,9,13,10,10,9,4,0,0,0,0,199,317,0,12,6,0,3,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24045,175081,44422,1964,641,899,145090,405,199,19059,12311,331,39990,215,98,45,292,393,9621,15471,114,57,69,2868,27,23,20,872,33,0,11,20,19,6,6,5,0,0,4,9,0,0,0,90,253,0,5,0,0,8,22,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24046,3499,164254,7165,199451,4053,2378,314,114758,4661,5397,2425,4147,481,47772,14771,184,229,1526,1992,53,14,35,289,82,24,2747,36,29,1062,6,182,6,11,30,127,101,392,1895,6,74,1427,0,9,10,117,7,15,6,9,170,18,2884,76,21,760,0,318,647,849,39,0,165,61,22,0,0,22,483,63,20,0,0,0,57,0,4,0,0,58,0,92,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
HEB24047,2197,468118,2692,4540,1112,57749,369,781,42174,4639,489,44419,184,287,496,227,447,8671,29683,45,25,72,3925,38,18,54,455,40,34,16,26,8,9,3,5,0,0,11,0,0,0,3,13,44,0,0,6,7,12,479,0,0,0,0,0,0,0,0,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24048,5133,212180,8111,113864,12967,22836,353,42024,16131,5179,5201,6535,791,103670,64595,250,359,2100,9249,65,25,304,762,112,43,2868,105,355,2778,12,670,7,8,0,244,809,1976,833,0,686,2667,143,7,28,337,0,56,16,111,250,252,1142,400,73,191,63,268,217,439,150,0,5399,233,0,0,151,126,357,21,134,0,0,6,33,0,34,0,0,7,0,0,0,0,22,0,0,22,19,0,0,17,0,0,0,0,14,21,47,0,0,0,0,0
HEB24049,8948,294058,5384,126517,19352,4245,432,117424,8056,6490,5657,7174,2344,192191,85289,288,277,2892,3219,65,42,69,458,74,30,8962,59,92,4508,9,1021,14,0,4,519,500,3769,2333,11,3078,2038,143,38,0,77,6,414,0,84,238,123,6754,2248,533,789,220,1412,371,664,173,0,322,151,326,180,48,80,380,45,75,67,0,0,125,201,0,0,0,0,0,0,0,0,21,0,0,1059,52,0,0,0,0,0,0,0,0,0,0,0,24,0,44,0
HEB24050,6669,192615,4102,297760,10412,2031,325,161119,7103,7849,6065,6056,497,21311,9113,221,253,2233,4070,41,42,50,461,113,38,5722,24,157,3134,5,288,9,6,0,157,239,477,1819,0,363,1945,0,10,25,173,5,108,0,12,228,55,1495,383,253,35,62,665,440,2319,64,0,450,67,84,40,182,121,784,0,0,20,0,18,175,0,71,0,0,0,24,0,0,0,0,0,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24051,9325,200633,5511,170720,25182,15604,621,105165,13585,9318,11595,8630,703,51072,25916,492,372,3160,5500,173,36,162,962,37,21,8224,283,204,5898,18,1560,20,43,266,431,2944,2901,2040,17,3291,2850,235,18,32,238,4,273,618,208,294,190,2689,976,97,422,169,520,856,853,343,4,621,337,113,33,133,256,700,152,198,16,76,0,153,0,61,0,0,42,0,0,0,34,64,6,0,39,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,40
HEB24052,5052,235745,4510,136563,16899,6095,419,144845,11356,6399,5420,5978,708,113151,24985,244,218,2021,2715,71,61,94,412,26,466,6037,36,102,9156,6,1439,14,0,7,248,419,764,2482,11,342,1697,0,6,0,185,5,84,5,81,233,148,1732,760,24,76,111,585,256,996,367,0,382,206,0,74,36,337,316,32,101,28,14,0,96,0,21,0,0,0,0,0,0,0,0,0,0,24,14,0,12,0,0,0,0,0,0,37,0,0,0,0,0,0
HEB24053,9232,216151,5434,224143,16530,4298,458,146219,9073,7485,6493,10716,450,87196,24655,338,280,3084,3579,48,14,113,570,56,30,5277,125,148,3795,12,765,0,11,120,251,955,720,1328,15,1089,2687,0,20,125,112,0,106,70,167,170,2856,2055,581,269,329,774,884,187,1525,211,0,1301,168,91,244,2971,20,844,42,13,1506,0,7764,26,0,191,0,0,101,0,0,0,31,29,0,0,0,65,0,0,0,0,0,0,0,0,40,62,0,78,0,38,0
HEB24054,7355,223667,4369,139134,27472,3887,348,183907,9456,7276,7322,5923,776,79291,22431,251,178,1999,2659,58,38,44,308,23,45,7834,33,47,6591,11,1494,6,5,4,167,2101,19954,1849,0,4704,3984,293,12,30,339,57,79,44,228,286,62,2372,636,183,322,675,446,706,1019,539,31,860,344,0,0,17,114,774,63,402,69,120,15,138,0,53,0,0,200,0,0,0,0,52,0,0,19,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24055,130688,18643,2565,782,892,47036,494,211,25009,18261,437,135360,272,101,57,327,440,32788,24885,134,51,156,2232,61,27,34,398,41,33,11,32,19,10,6,9,10,0,0,0,0,6,0,203,209,0,11,0,0,12,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24056,188540,22741,3674,1183,1367,53407,802,305,18061,42308,688,216598,369,165,67,478,600,81754,25487,167,93,149,2778,67,44,33,697,64,33,26,49,32,18,12,19,14,15,0,14,0,0,0,311,258,5,9,0,13,20,29,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24057,150481,34998,3029,994,1193,92082,638,450,5157,34579,552,141417,314,132,69,457,594,40733,51866,146,75,114,3649,61,43,23,293,51,28,23,27,17,12,6,11,7,8,5,0,9,0,0,252,255,0,4,4,11,14,34,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24058,151142,43852,2507,809,1038,132030,507,352,86880,9557,428,52267,234,113,60,350,1287,15235,15896,140,66,265,9243,57,24,28,3037,24,20,16,24,11,7,7,6,6,11,3,0,0,3,0,64,479,0,7,0,0,6,22,0,0,0,0,0,3,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24059,163818,61928,1697,589,665,9675,381,202,8619,16675,332,49649,167,114,75,282,319,22120,20935,108,54,771,3285,30,25,17,1355,26,19,10,6,0,9,7,5,3,0,0,0,8,3,0,121,331,0,0,6,8,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24060,286034,81177,3663,1216,1411,163465,2792,1052,1705,30198,664,136611,417,170,92,507,1834,53747,33123,183,112,124,14022,63,36,39,6332,62,33,16,29,24,23,7,10,18,16,3,14,0,46,4,260,768,0,5,0,13,12,128,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEB24061,365486,207773,3074,953,1180,156752,609,719,43309,7387,498,33479,263,113,83,435,968,6290,12800,191,99,230,7331,49,40,30,338,46,20,15,28,17,12,3,0,7,6,0,0,7,0,0,72,213,14,3,5,10,10,55,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
